id,tweet,tokenized,lemmatized,stemmed,label
900925643294212096,just posted a photo  lei low bar,just posted a photo lei low bar,just posted a photo lei low bar,just post a photo lei low bar,0
900925617998319616,operation  sleep through harvey wherever possible is an official go  obl     summer shandy   c495404713  photo,operation sleep through harvey wherever possible is an official go obl summer shandy c495404713 photo,operation sleep through harvey wherever possible is an official go obl summer shandy c495404713 photo,oper sleep through harvey wherev possibl is an offici go obl summer shandi c495404713 photo,0
900925265341067264,when you teach your sxs to play dead  atv  sxs  offroad  offroading  offroadlife,when you teach your sxs to play dead atv sxs offroad offroading offroadlife,when you teach your sxs to play dead atv sxs offroad offroading offroadlife,when you teach your sx to play dead atv sx offroad offroad offroadlif,0
900924719792369664,great show even better than i had hoped     hobby center,great show even better than i had hoped hobby center,great show even better than i had hoped hobby center,great show even better than i had hope hobbi center,0
900924437394051073,hurricaneharvey  houston  texas,hurricaneharvey houston texas,hurricaneharvey houston texas,hurricaneharvey houston texa,0
900923656607383552,tiki in texas    cutting our vacation sho  in houston  tx due to a possible category 1 3,tiki in texas cutting our vacation sho in houston tx due to a possible category 1 3,tiki in texas cutting our vacation sho in houston tx due to a possible category 1 3,tiki in texa cut our vacat sho in houston tx due to a possibl categori 1 3,0
900923583723163649,every thursday night at the all new  johnny b s outlaw saloon     dj joey texan presents ladies,every thursday night at the all new johnny b s outlaw saloon dj joey texan presents ladies,every thursday night at the all new johnny b s outlaw saloon dj joey texan present lady,everi thursday night at the all new johnni b s outlaw saloon dj joey texan present ladi,0
900923577079177216,2 of my videos have been demonetized wth youtube  csr2  csrracing2  blogspot  youtube,2 of my videos have been demonetized wth youtube csr2 csrracing2 blogspot youtube,2 of my video have been demonetized wth youtube csr2 csrracing2 blogspot youtube,2 of my video have been demonet wth youtub csr2 csrracing2 blogspot youtub,0
900923116091822080,armageddon is near  when whole foods aisles are empty  hurricane  harvey  westside  houston  texas,armageddon is near when whole foods aisles are empty hurricane harvey westside houston texas,armageddon is near when whole food aisle are empty hurricane harvey westside houston texas,armageddon is near when whole food aisl are empti hurrican harvey westsid houston texa,2
900923087213834241,just posted a photo  musikwerks ente ainment group llc,just posted a photo musikwerks ente ainment group llc,just posted a photo musikwerks ente ainment group llc,just post a photo musikwerk ent ainment group llc,0
900922882037096448,shawn wayans and tracy mcgrady on the  isiahfactor tonight at 10 30 pm on  fox26  fox 26 studios,shawn wayans and tracy mcgrady on the isiahfactor tonight at 10 30 pm on fox26 fox 26 studios,shawn wayans and tracy mcgrady on the isiahfactor tonight at 10 30 pm on fox26 fox 26 studio,shawn wayan and traci mcgradi on the isiahfactor tonight at 10 30 pm on fox26 fox 26 studio,0
900922796821426176,repost  dgbastard    610 west   market exit  hou  houston  texas  htx  downtownhouston,repost dgbastard 610 west market exit hou houston texas htx downtownhouston,repost dgbastard 610 west market exit hou houston texas htx downtownhouston,repost dgbastard 610 west market exit hou houston texa htx downtownhouston,0
900922755629154304,boonktweets influenced   about 500 of  lacedupshotta merch was stolen today out of west,boonktweets influenced about 500 of lacedupshotta merch was stolen today out of west,boonktweets influenced about 500 of lacedupshotta merch wa stolen today out of west,boonktweet influenc about 500 of lacedupshotta merch wa stolen today out of west,0
900922526234284032,drinking a hopadillo ipa by  karbachbrewing at  mlb    c495401953,drinking a hopadillo ipa by karbachbrewing at mlb c495401953,drinking a hopadillo ipa by karbachbrewing at mlb c495401953,drink a hopadillo ipa by karbachbrew at mlb c495401953,0
900922325062873093,i knew this was gonna happen as soon as i heard the name,i knew this was gonna happen as soon as i heard the name,i knew this wa gonna happen a soon a i heard the name,i knew thi wa gonna happen as soon as i heard the name,0
900922156233760769,everybody else  it s a hurricane    run    me  better charge my  gopro  hurricaneharvey,everybody else it s a hurricane run me better charge my gopro hurricaneharvey,everybody else it s a hurricane run me better charge my gopro hurricaneharvey,everybodi els it s a hurrican run me better charg my gopro hurricaneharvey,1
900922087640100868,ove urned truck  three left lanes blocked in  eastside on 610 e lp nb at market  stop and go traffic back to turning basin dr   traffic,ove urned truck three left lanes blocked in eastside on 610 e lp nb at market stop and go traffic back to turning basin dr traffic,ove urned truck three left lane blocked in eastside on 610 e lp nb at market stop and go traffic back to turning basin dr traffic,ove urn truck three left lane block in eastsid on 610 e lp nb at market stop and go traffic back to turn basin dr traffic,0
900921777303429120,did y all see this  southwest houston  tx,did y all see this southwest houston tx,did y all see this southwest houston tx,did y all see thi southwest houston tx,0
900921643953999872,out running last minute errands   tried a new restaurant tonight called the del  tried the,out running last minute errands tried a new restaurant tonight called the del tried the,out running last minute errand tried a new restaurant tonight called the del tried the,out run last minut errand tri a new restaur tonight call the del tri the,0
900921179317256193,day2  berrybananabreakfastsmoothieatnight  imdetermined2dothis4sho,day2 berrybananabreakfastsmoothieatnight imdetermined2dothis4sho,day2 berrybananabreakfastsmoothieatnight imdetermined2dothis4sho,day2 berrybananabreakfastsmoothieatnight imdetermined2dothis4sho,0
900921009494253568,just posted a photo  tacos tec houston texas,just posted a photo tacos tec houston texas,just posted a photo taco tec houston texas,just post a photo taco tec houston texa,0
900920896994594816,and the storm will hit  miss texas    oh no wait i mean miss mexico   sorry  had it wrong at,and the storm will hit miss texas oh no wait i mean miss mexico sorry had it wrong at,and the storm will hit miss texas oh no wait i mean miss mexico sorry had it wrong at,and the storm will hit miss texa oh no wait i mean miss mexico sorri had it wrong at,0
900920892146032640,d oh     repost  thistewmuch  funnynotfunnybutfunny  ohgeeze,d oh repost thistewmuch funnynotfunnybutfunny ohgeeze,d oh repost thistewmuch funnynotfunnybutfunny ohgeeze,d oh repost thistewmuch funnynotfunnybutfunni ohgeez,0
900919779157999618,just posted a photo  kia s venue   events,just posted a photo kia s venue events,just posted a photo kia s venue event,just post a photo kia s venu event,0
900919726137913344,kingbray 247365  kia s venue   events,kingbray 247365 kia s venue events,kingbray 247365 kia s venue event,kingbray 247365 kia s venu event,0
900919671867662336,facetime anyone   facetime  hitmyline  whenboredomstrikes  mclane  pany,facetime anyone facetime hitmyline whenboredomstrikes mclane pany,facetime anyone facetime hitmyline whenboredomstrikes mclane pany,facetim anyon facetim hitmylin whenboredomstrik mclane pani,0
900919644352950272,just posted a photo  kia s venue   events,just posted a photo kia s venue events,just posted a photo kia s venue event,just post a photo kia s venu event,0
900919416975765504,just posted a photo  steak48,just posted a photo steak48,just posted a photo steak48,just post a photo steak48,0
900919192479715328,just posted a photo  blue steel lounge,just posted a photo blue steel lounge,just posted a photo blue steel lounge,just post a photo blue steel loung,0
900919139459620864,just posted a photo  kia s venue   events,just posted a photo kia s venue events,just posted a photo kia s venue event,just post a photo kia s venu event,0
900919052532666368,be in the building    reserve your sections  bottles  slots and all vip 9 23  blue steel lounge,be in the building reserve your sections bottles slots and all vip 9 23 blue steel lounge,be in the building reserve your section bottle slot and all vip 9 23 blue steel lounge,be in the build reserv your section bottl slot and all vip 9 23 blue steel loung,0
900919000116453376,just posted a photo  blue steel lounge,just posted a photo blue steel lounge,just posted a photo blue steel lounge,just post a photo blue steel loung,0
